buyer_id,first_name,last_name,email,phone,buyer_type,pre_approval_amount,registration_date
BYR-1395,Colin,Flores,mitchellkyle@example.com,+1-438-753-6062x662,Investor,950558.18,2023-07-23
BYR-1396,Anna,Avila,rodriguezdavid@example.net,325-645-4996,Individual,340161.18,2020-01-31
BYR-1397,Natalie,Barry,craig30@example.org,737.269.2944,Individual,2234629.48,2021-01-03
BYR-1398,Richard,Berry,,987.299.7224x23939,Individual,2020767.87,2021-01-10
BYR-1399,George,Williams,kimberlysingleton@example.net,001-851-340-7888,Individual,209489.0,2023-02-12
BYR-1400,Jessica,Moyer,boydapril@example.com,572.839.0442x79721,Investor,888555.06,2019-08-27
BYR-1401,Stephen,Allen,gmartinez@example.com,+1-425-376-1058,Individual,275519.96,2020-05-05
BYR-1402,James,Ferrell,lauren41@example.org,001-844-388-7288,Individual,,2020-09-18
BYR-1403,David,Norman,reesemichael@example.org,(871)314-8451,Individual,759235.36,2020-04-02
BYR-1404,Nicole,Trujillo,brandon15@example.org,001-311-471-3300,Individual,292509.64,2021-11-11
BYR-1405,Carrie,Glover,brendavaldez@example.org,+1-480-917-3493,Investor,937724.79,2020-07-26
BYR-1406,Tanya,Holmes,timcruz@example.com,001-522-842-9525x906,Individual,2365902.15,2022-07-29
BYR-1407,Matthew,Jenkins,vwashington@example.org,(609)322-6691,Individual,2924606.35,2021-10-28
BYR-1408,Candice,Mclaughlin,dwilson@example.com,692.476.8348x84990,Investor,1148972.86,2022-12-04
BYR-1409,Donald,Baker,conradjack@example.net,001-247-755-2066,Individual,,2021-05-22
BYR-1410,Mark,Brown,amandawang@example.org,739-458-2484,Investor,1573618.62,2021-09-09
BYR-1411,Lucas,Foster,kthomas@example.com,+1-462-361-8665,Individual,,2021-04-02
BYR-1412,Andrew,Smith,kristin17@example.com,900-747-3295x138,Investor,2155969.17,2020-12-20
BYR-1413,Riley,Cox,martinezelijah@example.net,587.233.8068,Individual,1163631.96,2020-03-23
BYR-1414,Daniel,Medina,pphillips@example.org,853-375-9293x940,Individual,1382856.5,2019-05-05
BYR-1415,Kimberly,Moss,cynthiawolfe@example.net,8089629759,Individual,302750.64,2023-02-03
BYR-1416,Brian,Paul,,001-667-389-4904x9406,Individual,2600408.78,2020-11-07
BYR-1417,Gregory,Weber,,001-653-787-8079x2131,Investor,2055453.33,2020-05-18
BYR-1418,Tyler,Miller,solomongreg@example.com,+1-227-755-6467,Individual,696936.83,2024-02-27
BYR-1419,Matthew,Gardner,anthony50@example.org,736-555-7837,Investor,2002132.83,2020-03-12
BYR-1420,David,Castaneda,hayescorey@example.net,812-852-0875x10272,Individual,,2022-04-23
BYR-1421,Chad,Duncan,ericandersen@example.net,001-631-308-7201x18315,Individual,798129.26,2020-04-11
BYR-1422,Harold,Perry,paige32@example.net,646.498.9934x20888,Investor,2154375.88,2024-01-25
BYR-1423,Adam,Chang,nhudson@example.net,996.653.9144x9510,Investor,1589738.63,2021-11-29
BYR-1424,Harold,Davila,zbeasley@example.com,971.491.4651x2038,Investor,1997420.39,2022-08-08
BYR-1425,Kimberly,Brennan,vpeterson@example.net,718-486-1616x6282,Individual,1622880.9,2021-09-14
BYR-1426,Barry,Stevens,youngchristine@example.com,(654)588-7448x165,Trust,2983368.34,2023-02-03
BYR-1427,Derek,Schultz,currycynthia@example.net,001-868-540-2738,Individual,,2022-03-23
BYR-1428,Kathleen,Jones,audrey12@example.com,817-299-4874x93575,Individual,2302234.7,2022-05-28
BYR-1429,Michael,Richmond,clarkekathleen@example.org,001-995-712-7923,Investor,,2021-01-14
BYR-1430,Brian,Wood,kevin14@example.org,235-942-7645,Individual,905013.15,2022-11-16
BYR-1431,Katherine,Rodriguez,flemingvanessa@example.org,(858)672-6655,Individual,220772.65,2020-09-13
BYR-1432,Andrea,Shaffer,eric92@example.net,001-252-700-3817,Corporation,1803521.93,2022-09-01
BYR-1433,Brooke,Mclean,huangcolton@example.net,(678)754-9926,Individual,2452614.28,2020-01-03
BYR-1434,Dustin,Sharp,matthewcruz@example.org,725-810-6104x1250,Individual,265797.7,2022-04-23
BYR-1435,Anthony,Cooke,katelynsantana@example.com,494-831-0030x25502,Investor,1884076.03,2019-12-26
BYR-1436,Heather,Baker,spencer58@example.org,258.970.7290,Individual,349931.75,2023-01-20
BYR-1437,Breanna,Leonard,michaelwinters@example.org,+1-815-404-9591x309,Corporation,202235.13,2019-08-12
BYR-1438,Mary,Guzman,kevinsantana@example.net,849.213.5729x4962,Individual,710237.44,2020-04-22
BYR-1439,Jessica,Galloway,olsenlacey@example.com,432.376.4256x624,Investor,,2023-12-24
BYR-1440,Richard,Hamilton,richardstracy@example.net,796.338.1948x606,Trust,1412377.09,2019-05-24
BYR-1441,Garrett,King,qrivera@example.net,001-385-420-0859,Corporation,266712.23,2019-04-09
BYR-1442,Madeline,Williams,,795.215.9274,Individual,,2020-07-02
BYR-1443,Nicole,Nunez,bryce73@example.net,001-213-329-1135x907,Individual,629027.66,2020-01-24
BYR-1444,Alexandra,Russell,boydjeremy@example.net,586.481.2499,Investor,,2019-12-06
BYR-1445,Roberto,Taylor,lisataylor@example.net,515.699.9567x02482,Individual,1470213.44,2024-04-20
BYR-1446,Norman,Lawson,joneslauren@example.com,602.888.1583,Individual,704160.12,2023-09-15
BYR-1447,Matthew,Wells,yvettesmith@example.com,+1-477-475-1508x4855,Individual,717942.8,2022-02-01
BYR-1448,Debbie,Hamilton,daniel40@example.net,792.883.9373x3459,Investor,2479266.91,2022-07-28
BYR-1449,Shane,Gordon,belindarichardson@example.org,(933)777-1062,Individual,2062394.01,2023-01-18
BYR-1450,Phyllis,Peterson,jamesmary@example.org,9777883967,Individual,2895606.48,2023-08-14
BYR-1451,Christine,Chan,harry00@example.net,940-249-1904x916,Individual,1621224.59,2021-04-25
BYR-1452,Michael,Tran,patrick92@example.net,001-304-236-0455,Individual,,2020-03-18
BYR-1453,Tammy,Roberts,athomas@example.org,(812)296-0132x467,Investor,690227.31,2022-08-19
BYR-1454,Richard,Bradley,mariah99@example.net,(584)706-4021x374,Individual,2795627.69,2024-02-12
BYR-1455,Martin,Davila,suttondaniel@example.com,001-267-612-8161,Investor,946314.27,2024-01-14
BYR-1456,Robert,Craig,padillacarrie@example.net,634-691-5166,Individual,1275075.25,2021-01-29
BYR-1457,Kendra,Jackson,shawnhogan@example.net,+1-268-392-2930x6822,Trust,1085033.67,2020-06-06
BYR-1458,Kelly,Spencer,kevinrobinson@example.com,975-314-7607,Individual,899654.22,2023-11-09
BYR-1459,Amy,Martinez,fostergary@example.net,+1-826-870-4077,Individual,651170.77,2022-11-04
BYR-1460,Shelley,Davenport,lblankenship@example.net,001-693-552-2591x0067,Individual,580644.45,2023-10-19
BYR-1461,Martha,Mclaughlin,mcdanielstephanie@example.com,(982)704-0529x82616,Individual,,2019-02-02
BYR-1462,Christina,Smith,hannahle@example.net,+1-568-433-3476x09656,Individual,2571558.71,2022-10-17
BYR-1463,James,Wallace,helliott@example.com,001-201-991-6440x9383,Trust,2068970.78,2022-05-15
BYR-1464,Patrick,Smith,jaime96@example.net,+1-752-813-4798x867,Individual,1919423.1,2020-07-11
BYR-1465,Walter,Frederick,amberbrown@example.com,614-779-4599,Investor,,2019-09-09
BYR-1466,Brandon,Butler,michelle85@example.org,604-650-1338x9790,Corporation,2446249.55,2021-12-14
BYR-1467,Manuel,Bradley,breynolds@example.com,5358335430,Individual,556353.21,2020-11-13
BYR-1468,Pamela,Humphrey,christina83@example.com,282-563-6071x37326,Individual,566659.74,2021-02-04
BYR-1469,Emily,Garcia,ehickman@example.com,001-821-828-3190x637,Investor,380347.05,2021-03-12
BYR-1470,Charles,Wilkerson,daveedwards@example.org,6185421177,Individual,281196.69,2020-02-18
BYR-1471,Steven,Diaz,larrylogan@example.net,+1-457-729-0308,Individual,1102507.33,2021-10-29
BYR-1472,Jesse,Case,martinezzachary@example.net,560-223-1594,Individual,472599.26,2021-11-20
BYR-1473,Brittany,Garcia,tamara96@example.net,+1-535-379-1292x35852,Individual,1384816.38,2022-12-18
BYR-1474,Kelsey,Cox,djohnson@example.org,697-304-9540,Corporation,394462.39,2019-06-17
BYR-1475,Andrew,Krause,joseph24@example.com,+1-522-236-9594x81712,Individual,,2021-07-08
BYR-1476,Paul,Brown,barkerlindsey@example.net,+1-968-550-0260x663,Individual,2350979.03,2023-04-12
BYR-1477,Randy,Reyes,gbryant@example.com,+1-222-586-4790x562,Individual,2445263.0,2019-10-07
BYR-1478,Robert,Aguilar,aturner@example.com,(646)834-1463,Individual,2426066.67,2020-03-30
BYR-1479,Lisa,Owens,thomas01@example.net,722.297.4424x0970,Individual,1811358.26,2023-01-31
BYR-1480,Evan,Moore,deleonjacob@example.org,+1-485-290-4643,Individual,321648.46,2023-09-10
BYR-1481,Tammy,Craig,sarahclark@example.net,+1-496-666-7229,Individual,1539750.89,2021-11-21
BYR-1482,Lauren,Watkins,melissapeters@example.net,791-308-7211x398,Corporation,1708141.64,2023-09-17
BYR-1483,Logan,Conner,swilliams@example.net,001-398-450-1199,Corporation,2900829.55,2019-06-26
BYR-1484,Nicole,Cannon,bgutierrez@example.org,001-261-519-3427x56990,Individual,,2022-03-17
BYR-1485,Gabriel,Campbell,fowlershawn@example.org,2575780305,Investor,,2021-11-26
BYR-1486,Gabriel,Conley,melissawoodward@example.net,001-862-950-3808x511,Individual,1244045.3,2019-04-18
BYR-1487,Pamela,Holt,jamestyler@example.org,001-713-628-9494x363,Investor,1127168.46,2023-03-14
BYR-1488,David,Curtis,sylvia18@example.org,+1-814-238-4740,Individual,2945170.59,2019-03-28
BYR-1489,Cory,Berry,zjenkins@example.org,+1-436-947-4621,Investor,720989.78,2023-09-24
BYR-1490,Dale,Wheeler,angel91@example.org,(515)461-3432x5880,Individual,2105031.88,2020-03-18
BYR-1491,Jeffrey,Sellers,butlerisaac@example.org,7188928111,Individual,2430278.49,2020-04-09
BYR-1492,Travis,Anthony,omichael@example.org,001-992-457-9972,Individual,,2023-12-15
BYR-1493,Raymond,Perez,,001-521-595-3808x9204,Investor,661181.94,2020-07-29
BYR-1494,William,Anderson,victor98@example.net,941.239.6439x771,Corporation,1133088.6,2023-10-31
BYR-1495,Antonio,Beard,richardskevin@example.com,350-838-1251,Individual,697088.99,2022-04-01
BYR-1496,Kristopher,Parker,,596.718.9349x81845,Trust,2571466.88,2020-07-22
BYR-1497,Donald,Gray,kellytodd@example.com,818-519-1047,Individual,268939.07,2022-08-01
BYR-1498,Elizabeth,Rice,geoffrey61@example.net,001-677-852-4674x6740,Corporation,2356998.39,2023-06-23
BYR-1499,Lee,Hicks,enelson@example.com,200.726.5968x49010,Investor,392681.17,2019-10-22
BYR-1500,Michael,Martinez,daniellerose@example.com,563-985-2619,Individual,1939095.91,2020-06-02
BYR-1501,Melinda,Vega,littleronald@example.com,001-519-250-0811x54285,Individual,2789944.11,2021-10-17
BYR-1502,Daisy,Flores,,(359)605-6716x8504,Investor,2930785.14,2020-08-29
BYR-1503,Ashley,Fox,rmiller@example.com,616-939-5294x0554,Individual,1630046.98,2021-07-17
BYR-1504,Nicole,Williams,simspatricia@example.org,297.852.6523,Individual,1353650.52,2020-10-29
BYR-1505,Mark,Clark,bernardmargaret@example.org,596-683-8761,Individual,363636.02,2020-11-23
BYR-1506,Jamie,Clark,ysantiago@example.org,(390)566-7998x317,Investor,1206498.73,2021-08-18
BYR-1507,Matthew,Parker,foxjane@example.net,(455)953-4644x7323,Investor,502228.64,2021-06-11
BYR-1508,Eric,Jackson,andrea95@example.org,001-318-526-3775x73991,Individual,1928615.87,2020-08-04
BYR-1509,James,Carr,dustinmitchell@example.com,301.925.6000,Investor,1053702.41,2020-01-09
BYR-1510,Gregory,Buchanan,duranmarilyn@example.net,(279)572-2765x8521,Individual,,2022-12-03
BYR-1511,Francis,Hill,zcastro@example.org,394-896-7618x9930,Individual,949111.47,2023-10-22
BYR-1512,Jesus,Foster,ebrooks@example.net,542-878-0635x8898,Individual,1567581.58,2020-02-03
BYR-1513,David,Floyd,nschroeder@example.com,666-828-2894x934,Investor,2563809.22,2021-04-02
BYR-1514,Erin,Henry,swansonpaul@example.org,294.409.6680x1128,Corporation,1912799.72,2024-01-24
BYR-1515,Bernard,Martinez,wrightjennifer@example.net,872-283-2845x3439,Trust,,2023-07-15
BYR-1516,Jon,Hughes,xedwards@example.net,+1-379-892-2765x9983,Individual,,2024-04-16
BYR-1517,Carlos,Riley,sullivanmark@example.net,001-995-519-5988,Individual,1061563.78,2023-08-31
BYR-1518,Patricia,Sandoval,matthew95@example.com,6557288590,Individual,,2024-03-08
BYR-1519,Justin,Reid,xporter@example.net,358.301.8386x66459,Investor,1395596.44,2019-11-03
BYR-1520,Allison,Wells,thompsontimothy@example.org,(271)364-0809x037,Individual,,2019-09-27
BYR-1521,Natalie,Garcia,sheri49@example.org,(554)625-8220,Individual,2040237.82,2020-02-14
BYR-1522,Robert,Garcia,shawnwilliams@example.org,555-215-2763x73692,Individual,2871533.79,2020-04-14
BYR-1523,James,Greer,kimberly94@example.com,001-823-909-9949x6014,Individual,1456525.31,2022-12-09
BYR-1524,Tiffany,Esparza,bkeller@example.org,001-269-853-7905x07075,Corporation,1073554.18,2020-09-18
BYR-1525,Kayla,Maldonado,bakerkim@example.org,(700)430-3614,Individual,512981.86,2022-05-04
BYR-1526,Jasmine,Duffy,lauraanderson@example.net,+1-422-647-8710x21390,Individual,578473.17,2019-01-21
BYR-1527,Kayla,Davenport,,756-241-1846x56857,Individual,,2021-10-31
BYR-1528,Joshua,Williams,catherine39@example.com,6503711186,Investor,2895451.55,2024-06-05
BYR-1529,Anthony,Hill,nicole90@example.net,001-686-933-4029,Individual,1727305.16,2019-09-04
BYR-1530,Juan,Johns,sheilawilliams@example.com,867-275-0767x66369,Investor,2133392.59,2022-02-20
BYR-1531,Deanna,Rodgers,michael11@example.org,001-525-686-1501x535,Individual,1771704.87,2020-08-02
BYR-1532,Gregory,Lester,aaron61@example.org,001-916-880-6018x146,Investor,1374774.85,2021-09-17
BYR-1533,Ronald,Edwards,jennifer21@example.org,(421)726-0083,Individual,1277855.0,2023-11-03
BYR-1534,Jon,Levy,mjimenez@example.com,(369)531-3550x97971,Investor,1446861.53,2022-04-03
BYR-1535,Jon,Neal,gpowers@example.net,495-977-9067x8193,Individual,961647.6,2023-05-23
BYR-1536,Linda,Higgins,mrojas@example.org,(721)983-0716,Individual,2922139.99,2022-08-30
BYR-1537,Clinton,Brown,armstrongkaren@example.org,482-601-4831x71760,Corporation,1326745.28,2020-04-12
BYR-1538,Sara,Wallace,,525.441.5720,Individual,1287609.59,2022-07-09
BYR-1539,Gregory,Taylor,donald70@example.net,647.523.8051x086,Individual,2810458.96,2020-10-11
BYR-1540,Dawn,Cole,sherry75@example.net,239.381.7131,Investor,1158184.07,2023-08-11
BYR-1541,Kelsey,Porter,abigail36@example.org,(845)582-8442x886,Individual,,2020-06-17
BYR-1542,Stephanie,Clark,butlerlisa@example.org,523-251-6193x542,Investor,,2022-02-27
BYR-1543,Sandra,Juarez,taramendoza@example.net,+1-663-576-7208x3024,Individual,2452339.16,2023-07-29
BYR-1544,Mike,Morales,yreed@example.net,+1-717-535-8055,Individual,1797545.26,2021-10-27
BYR-1545,Natalie,King,dakota29@example.net,3604435208,Investor,2844899.1,2023-03-06
BYR-1546,Karen,Parker,blee@example.net,001-499-661-7061x464,Corporation,2620168.96,2022-02-01
BYR-1547,Jessica,Glenn,cody37@example.com,869.284.9790x4447,Corporation,1396700.51,2020-06-23
BYR-1548,Cody,Page,zdawson@example.com,001-584-919-8114,Individual,360834.32,2020-06-25
BYR-1549,Victoria,Wall,vmccarthy@example.com,001-988-578-1600x781,Individual,2463729.96,2020-05-31
BYR-1550,Courtney,Rodriguez,johnhunt@example.net,001-273-506-8094,Individual,1700278.05,2020-05-30
BYR-1551,Bradley,Fowler,sergiomiller@example.com,751-424-9635x57139,Individual,2951824.6,2022-02-28
BYR-1552,David,Hampton,averymary@example.com,7897680019,Individual,1076851.48,2022-06-05
BYR-1553,Stephanie,James,jesse71@example.org,(554)443-1121,Investor,1426003.03,2023-09-29
BYR-1554,Sharon,Young,bryan94@example.net,(678)331-8698,Individual,1261695.11,2020-07-30
BYR-1555,Louis,Francis,brookesmith@example.org,(762)646-2739x4003,Individual,2616485.85,2021-12-25
BYR-1556,Nicholas,Robinson,theresa23@example.net,843-930-3374x3086,Individual,1781835.68,2019-06-08
BYR-1557,Theresa,Park,andrew07@example.com,254-451-1414x2336,Individual,2483404.03,2023-12-21
BYR-1558,Charles,Romero,jennifer93@example.net,+1-238-909-6342x09884,Investor,,2021-02-19
BYR-1559,Mike,Schwartz,lgross@example.net,(981)570-1994,Individual,1060982.94,2020-09-15
BYR-1560,Jennifer,Contreras,fernandezangela@example.org,+1-665-705-6454x921,Individual,2923086.18,2023-03-24
BYR-1561,Stephanie,Mayer,william83@example.org,(819)258-8850x4274,Investor,,2020-04-23
BYR-1562,Brianna,Jackson,jessicapena@example.org,327.432.8812x615,Individual,2574665.88,2022-04-14
BYR-1563,Daniel,Farley,,001-574-998-2198,Individual,1852384.47,2022-06-26
BYR-1564,Tracy,Rogers,,001-235-901-6771,Individual,,2023-06-05
BYR-1565,Nicholas,Smith,wkramer@example.com,277-747-5823x0515,Individual,349198.07,2020-01-16
BYR-1566,Taylor,Swanson,ldoyle@example.com,454.412.1300,Individual,182542.36,2023-03-13
BYR-1567,Anthony,Morgan,gonzalezcarl@example.com,2004072745,Corporation,1363350.28,2020-12-19
BYR-1568,Patricia,Vaughn,gpowers@example.com,3715005676,Investor,2884544.71,2019-04-08
BYR-1569,Patrick,Hernandez,yjohnson@example.com,001-428-231-5908x0911,Investor,161033.29,2021-11-24
BYR-1570,Christopher,Hamilton,hgraves@example.org,(909)474-2496x699,Investor,2457196.57,2020-05-25
BYR-1571,Chase,Manning,samanthadavis@example.org,(490)908-2281x95941,Trust,,2020-12-06
BYR-1572,Mark,Nguyen,tinalittle@example.com,(875)940-7997x41113,Corporation,1249400.38,2020-04-02
BYR-1573,Tanya,Decker,qfarrell@example.net,+1-769-808-1523x328,Investor,1483994.62,2020-07-23
BYR-1574,Tamara,Roberts,jessica76@example.net,(863)526-4159x700,Individual,788034.59,2020-01-22
BYR-1575,Lisa,Cole,sean39@example.org,(816)933-5981x282,Individual,295993.18,2019-12-05
BYR-1576,Melissa,Washington,tranbrett@example.org,202.622.3583x562,Individual,955819.14,2020-05-14
BYR-1577,Eric,Ritter,cranebrooke@example.net,965-849-9807,Individual,1501378.96,2022-01-10
BYR-1578,Matthew,Barajas,martinlogan@example.net,(934)713-7738,Individual,259301.36,2020-11-27
BYR-1579,Eric,Wang,zmccormick@example.org,001-619-958-3731,Individual,,2021-05-03
BYR-1580,Haley,Moody,jonesamber@example.com,001-462-266-9723x33639,Individual,2201630.38,2019-07-22
BYR-1581,Jared,Rios,lburns@example.com,2629542815,Individual,1614706.97,2020-05-04
BYR-1582,Jon,Garcia,,270.603.9532x5274,Trust,2036061.17,2019-08-17
BYR-1583,Heather,Farmer,qmiller@example.net,(733)936-6685x5611,Investor,1241092.82,2020-11-29
BYR-1584,Tyler,Foster,katie33@example.com,809.928.1296x8575,Individual,2884048.34,2020-10-07
BYR-1585,Michael,Brooks,,601.970.3673x1080,Individual,1705991.51,2022-06-15
BYR-1586,Sarah,Washington,ethanmccormick@example.org,(646)213-4212x810,Corporation,362417.56,2021-06-08
BYR-1587,Kevin,Douglas,,(483)777-2567x2492,Individual,1921872.13,2024-01-10
BYR-1588,Judith,Bailey,caldwelljasmine@example.org,756.212.0476x8664,Investor,1496569.27,2021-08-06
BYR-1589,Heather,Rodriguez,ymcdonald@example.net,(640)849-9328x9262,Trust,2380660.2,2019-01-16
BYR-1590,Alexander,Pearson,sarahrobinson@example.com,4098915028,Investor,2680779.51,2023-03-09
BYR-1591,Kimberly,Butler,masonjoshua@example.com,948.325.6499,Individual,2720878.45,2021-04-09
BYR-1592,Andrew,Fuller,john06@example.org,+1-385-829-2399x85291,Investor,874762.18,2023-10-08
BYR-1593,Randall,Dillon,reneemartinez@example.com,001-691-441-2968x083,Corporation,,2021-06-20
BYR-1594,Joshua,Mccall,christian11@example.com,248-933-2020x477,Individual,1378562.1,2023-07-24
BYR-1595,Laura,Miller,nvasquez@example.org,598.453.7798,Individual,312569.61,2020-03-31
BYR-1596,Cameron,Stevens,bsmith@example.org,+1-718-684-7980x52922,Corporation,2895887.96,2019-09-18
BYR-1597,Ashley,Freeman,danagonzalez@example.com,(423)493-2453x66387,Individual,2574498.21,2022-08-15
BYR-1598,Mary,Wilson,brian98@example.org,6757833184,Individual,,2023-07-07
BYR-1599,Ryan,Roberts,uwilliams@example.net,2958225387,Trust,847259.92,2020-04-04
BYR-1600,Robin,Bass,morrisonlisa@example.org,001-280-589-5756x70227,Individual,973230.1,2020-09-18
BYR-1601,Laura,Bowen,brittany43@example.com,+1-346-407-8935x4258,Individual,1349887.42,2022-08-14
BYR-1602,Bradley,Boyd,lewiscaroline@example.org,860.887.0985x019,Individual,2588910.44,2023-10-11
BYR-1603,Kenneth,Allen,janet08@example.net,+1-308-231-0510x151,Trust,1018217.98,2023-08-29
BYR-1604,Philip,Lindsey,avilalori@example.org,319.776.6049x19132,Individual,2983870.76,2020-02-24
BYR-1605,Kara,Love,dawn54@example.org,655.473.1221,Trust,2099195.61,2024-01-02
BYR-1606,Victoria,Velasquez,rachel14@example.net,7889180297,Individual,584644.59,2021-06-20
BYR-1607,Justin,Charles,kimberlycox@example.net,(601)475-6476,Individual,226429.85,2019-03-17
BYR-1608,Leslie,Andrade,vdavis@example.com,301-705-8670x58094,Investor,2825474.1,2019-02-10
BYR-1609,Richard,Jimenez,castronicholas@example.org,(873)669-0145x3591,Investor,172919.67,2020-11-07
BYR-1610,Joe,Jackson,hudsoncrystal@example.com,408.556.2924,Investor,,2021-09-08
